Measurement Timestamp,Air Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation
09/11/2016 07:00:00 AM,17.3,70,0,0,316.8,291,1.4,2.5,1000.5,24
09/11/2016 07:00:00 AM,15.06,75,0,0,69.8,229,1.7,2,999.7,0
09/11/2016 03:00:00 PM,23.3,42,0,0,826.1,250,3,4.3,999.2,105
09/11/2016 03:00:00 PM,24.1,39,0,0,316.8,0,1.9,2.4,999.4,670
09/11/2016 03:00:00 PM,22.17,54,0,0,69.8,142,0.4,0.8,998.6,0
09/11/2016 08:00:00 AM,16.89,68,0,0,69.8,272,0.6,0.9,1000,0
09/11/2016 10:00:00 AM,20.8,60,0,0,826.1,216,2,4.5,1001.1,527
09/11/2016 10:00:00 AM,21.5,53,0,0,316.8,285,0.8,2.2,1001.4,594
09/11/2016 10:00:00 AM,20.28,52,0,0,69.8,161,2.8,3,1000.7,0
09/13/2016 10:00:00 AM,24,64,0,0,826.1,248,4.2,6.6,996,514
09/13/2016 10:00:00 AM,25.6,56,0,0,316.8,286,1.2,4,996.3,594
09/13/2016 10:00:00 AM,24.5,53,0,0,69.8,275,2.1,2.6,995.3,0
09/11/2016 02:00:00 PM,23.1,42,0,0,826.1,276,2,2.9,999.6,791
09/11/2016 02:00:00 PM,23.8,39,0,0,316.8,7,1.3,2.5,999.8,765
09/11/2016 02:00:00 PM,21.78,53,0,0,69.8,221,0.5,0.8,999,0
09/11/2016 06:00:00 PM,22.7,56,0,0,826.1,159,0.9,1.7,997.9,162
09/11/2016 06:00:00 PM,22.6,54,0,0,316.8,85,0.8,2.1,998.3,15
09/11/2016 06:00:00 PM,21.89,55,0,0,69.8,124,3.3,3.9,997.3,0
09/11/2016 05:00:00 PM,22.5,51,0,0,69.8,130,1.2,1.6,997.6,0
09/11/2016 09:00:00 PM,22.1,51,0,0,826.1,178,2.8,4,997.8,1
09/11/2016 09:00:00 PM,22.3,56,0,0,316.8,121,1.2,2.5,998.3,-3
09/11/2016 09:00:00 PM,20.78,60,0,0,69.8,170,1.7,2.1,997.3,0
09/12/2016 09:00:00 AM,20.3,65,0,0,826.1,192,1.8,3.5,998.5,368
09/12/2016 09:00:00 AM,22.4,52,0,0,316.8,266,1.8,3.2,998.8,430
09/12/2016 09:00:00 AM,20.56,52,0,0,69.8,212,1.2,1.8,998,0
09/12/2016 01:00:00 PM,24.1,51,0,0,826.1,169,4.6,7.6,996.9,726
09/12/2016 01:00:00 PM,24.5,46,0,0,316.8,116,1.4,3.7,997.2,729
09/12/2016 01:00:00 PM,24.06,42,0,0,69.8,135,3.3,3.7,996.6,0
09/12/2016 03:00:00 PM,25.6,45,0,0,826.1,191,5.5,9.2,995.6,621
09/12/2016 03:00:00 PM,26.3,40,0,0,316.8,239,1.4,5.6,995.9,525
09/12/2016 03:00:00 PM,25.5,39,0,0,69.8,133,1.5,2.2,995.3,0
09/11/2016 11:00:00 PM,20.5,58,0,0,826.1,187,3,4.6,997.9,1
09/11/2016 11:00:00 PM,22,48,0,0,316.8,116,0.8,1.4,998.1,-2
09/11/2016 11:00:00 PM,21.17,44,0,0,69.8,151,2.3,2.6,997.3,0
09/12/2016 12:00:00 AM,19.8,60,0,0,826.1,197,2,3.8,997.8,1
09/12/2016 12:00:00 AM,21.8,48,0,0,316.8,62,0.6,1.9,998.2,-2
09/12/2016 12:00:00 AM,20.78,46,0,0,69.8,193,1.1,1.4,997.3,0
09/12/2016 01:00:00 AM,18.7,64,0,0,826.1,197,1.6,3.2,997.9,1
09/12/2016 01:00:00 AM,21.6,49,0,0,316.8,325,0.8,1.7,998.3,-2
09/12/2016 01:00:00 AM,20.17,49,0,0,69.8,204,2,2.5,997.3,0
09/12/2016 02:00:00 AM,18,69,0,0,826.1,225,2,3.4,997.8,1
09/12/2016 02:00:00 AM,21.2,50,0,0,316.8,270,1,4.3,998.1,-2
09/12/2016 02:00:00 AM,19.39,52,0,0,69.8,182,0.6,1.1,997.3,0
09/12/2016 03:00:00 AM,17.6,71,0,0,826.1,203,2,4,997.7,1
09/12/2016 03:00:00 AM,21.2,49,0,0,316.8,293,1,1.7,998,-2
09/12/2016 03:00:00 AM,18.67,54,0,0,69.8,207,3,3.3,997.3,0
09/12/2016 07:00:00 AM,16.7,75,0,0,826.1,216,1.7,3.2,998.1,33
09/12/2016 07:00:00 AM,20.4,56,0,0,316.8,253,1.3,2.6,998.5,23
09/12/2016 07:00:00 AM,17.28,62,0,0,69.8,203,2.5,2.8,997.6,0
09/12/2016 08:00:00 AM,18.3,73,0,0,826.1,217,1.5,3,998.4,83
09/12/2016 08:00:00 AM,21.5,54,0,0,316.8,53,0.9,1.7,998.6,259
09/12/2016 08:00:00 AM,18.78,58,0,0,69.8,211,2,2.2,997.6,0
09/12/2016 12:00:00 PM,23.7,52,0,0,826.1,212,2.8,5.9,997.5,714
09/12/2016 12:00:00 PM,24.4,45,0,0,316.8,124,2.3,4.6,997.8,733
09/12/2016 12:00:00 PM,23.06,48,0,0,69.8,145,5.5,5.9,997,0
09/12/2016 10:00:00 PM,22.2,62,0,0,826.1,196,1.9,3.4,995.1,0
09/12/2016 10:00:00 PM,24.1,48,0,0,316.8,48,1.3,3.2,995.3,-3
09/12/2016 10:00:00 PM,23.28,46,0,0,69.8,165,3.7,4,994.6,0
09/12/2016 02:00:00 PM,25.8,43,0,0,316.8,129,2,4.4,996.8,675
09/12/2016 02:00:00 PM,25,39,0,0,69.8,146,4.6,5,995.9,0
09/12/2016 04:00:00 PM,26,44,0,0,826.1,196,4.6,7.4,995,495
09/12/2016 04:00:00 PM,26.6,41,0,0,316.8,0,1.1,2.5,995.5,432
09/12/2016 04:00:00 PM,26,38,0,0,69.8,188,3,4,994.6,0
09/12/2016 05:00:00 PM,26,46,0,0,826.1,207,3.4,7.6,994.7,228
09/12/2016 05:00:00 PM,27,40,0,0,316.8,151,0.7,1.5,995,283
09/12/2016 05:00:00 PM,26.06,38,0,0,69.8,179,2.1,2.3,994.2,0
09/13/2016 07:00:00 AM,18.8,76,0,0,826.1,238,2.4,4,995,35
09/13/2016 07:00:00 AM,21.6,61,0,0,316.8,264,1.9,5.1,995,24
09/13/2016 07:00:00 AM,19.67,63,0,0,69.8,211,2.5,3.4,994.2,0
09/12/2016 07:00:00 PM,24.9,50,0,0,826.1,188,3,4.5,994.6,5
09/12/2016 07:00:00 PM,24.78,41,0,0,69.8,157,3.9,4.4,993.9,0
09/12/2016 11:00:00 PM,21.5,64,0,0,826.1,203,1.9,3.3,995.2,1
09/12/2016 11:00:00 PM,23.7,50,0,0,316.8,210,0.5,1.4,995.3,-3
09/12/2016 11:00:00 PM,22.56,49,0,0,69.8,202,4.3,4.7,994.6,0
09/13/2016 03:00:00 AM,20.4,68,0,0,826.1,239,3,4.9,994.6,1
09/13/2016 03:00:00 AM,21.7,58,0,0,316.8,267,0.9,4.5,994.7,-3
09/13/2016 03:00:00 AM,20.78,57,0,0,69.8,230,4.6,5.3,993.9,0
09/13/2016 03:00:00 PM,29.1,55,0,0,826.1,252,3.9,7.8,994.9,635
09/13/2016 03:00:00 PM,29.7,50,0,0,316.8,109,0.7,1.6,995.1,539
09/13/2016 03:00:00 PM,28.78,46,0,0,69.8,287,1.8,2.4,994.6,0
09/13/2016 04:00:00 PM,29.2,55,0,0,826.1,273,4.3,6.3,994.6,243
09/13/2016 04:00:00 PM,29.4,49,0,0,316.8,10,0.9,2.7,995,271
09/13/2016 04:00:00 PM,28.5,48,0,0,69.8,247,2.6,2.8,994.2,0
09/13/2016 05:00:00 PM,29.2,54,0,0,826.1,254,4.3,7.6,994.8,323
09/13/2016 05:00:00 PM,29.2,51,0,0,316.8,323,1.5,2.9,995.2,312
09/13/2016 05:00:00 PM,28.39,47,0,0,69.8,303,2.9,3.7,994.6,0
09/13/2016 06:00:00 PM,28.7,53,0,0,826.1,293,1,2.1,994.8,57
09/13/2016 06:00:00 PM,24.4,74,0,0,316.8,354,4,5.9,995.8,40
09/13/2016 06:00:00 PM,22.5,79,0,0,69.8,351,2.9,3.8,994.9,0
09/13/2016 07:00:00 PM,23,85,0,0,826.1,22,4.6,7.7,995.4,2
09/13/2016 07:00:00 PM,22.8,82,0,0,316.8,0,0,0.8,996.2,0
09/13/2016 07:00:00 PM,22.06,77,0,0,69.8,22,0.7,1,994.9,0
09/13/2016 08:00:00 PM,22.7,87,0,0,826.1,27,3.3,5.9,996.1,0
09/13/2016 08:00:00 PM,22.6,81,0,0,316.8,10,1.9,3.2,996.9,-3
09/13/2016 08:00:00 PM,21.67,81,0,0,69.8,325,1.9,2.1,995.9,0
09/13/2016 09:00:00 PM,22.3,90,0,0,826.1,22,2.1,3.3,996.9,0
09/13/2016 09:00:00 PM,22.7,80,0,0,316.8,357,1.6,3.5,997.5,-3
09/13/2016 09:00:00 PM,21.67,81,0,0,69.8,348,1.4,1.6,996.6,0
09/13/2016 10:00:00 PM,22.2,93,0,0,826.1,14,2.8,4.3,997.5,0
09/13/2016 10:00:00 PM,21.6,88,0,0,316.8,11,3.1,3.9,998.4,-3
09/13/2016 10:00:00 PM,20.5,84,0,0.03,69.8,18,3.6,4.9,997.6,0
09/13/2016 11:00:00 PM,21.6,92,0,0.1,826.2,15,6.3,8.2,997.9,0
09/13/2016 11:00:00 PM,21.2,86,0,0,316.8,15,4.2,5.8,998.7,-2
09/13/2016 11:00:00 PM,20.56,81,0,0,69.8,0,3.8,4.2,998,0
09/14/2016 12:00:00 AM,21.6,89,0,0,826.2,17,5.2,9,998,0
09/14/2016 12:00:00 AM,21.2,85,0,0,316.8,18,3.6,4.7,998.8,-2
09/14/2016 12:00:00 AM,20.39,77,0,0,69.8,5,3.8,4.6,998,0
09/14/2016 01:00:00 AM,21.6,88,0,0,826.2,18,4.6,8.8,998.2,1
09/14/2016 01:00:00 AM,20.9,86,0,0,316.8,12,3.9,5.2,999.1,-2
09/14/2016 01:00:00 AM,19.89,78,0,0,69.8,4,3.8,4.2,998.3,0
09/14/2016 02:00:00 AM,20.8,90,0,0,826.2,8,4.1,8.1,998.5,1
09/14/2016 02:00:00 AM,20.5,86,0,0,316.8,5,3.7,4.8,999.3,-2
09/14/2016 02:00:00 AM,19.67,81,0,0,69.8,343,3.1,3.6,998.3,0
09/14/2016 03:00:00 AM,20.9,89,0,0,826.2,9,4.2,7.1,998.8,1
09/14/2016 03:00:00 AM,20.6,86,0,0,316.8,9,2.8,4.1,999.6,-2
09/14/2016 03:00:00 AM,19.78,81,0,0,69.8,350,3,3.5,999,0
09/14/2016 04:00:00 AM,20.8,90,0,0,826.2,2,3.2,7.2,999.3,1
09/14/2016 04:00:00 AM,20.7,85,0,0,316.8,3,3.8,5.3,1000,-2
09/14/2016 04:00:00 AM,19.28,82,0,0,69.8,337,3.1,3.4,999,0
09/14/2016 05:00:00 AM,20.3,91,0,0,826.2,5,3.8,8.1,999.6,1
09/14/2016 05:00:00 AM,19.3,91,0,0.1,316.9,353,1.8,3,1000.4,-2
09/14/2016 05:00:00 AM,18.39,87,0,0.28,69.8,339,2.8,3.3,999.3,0
09/14/2016 06:00:00 AM,19.6,89,0,0.1,826.3,68,2.3,4.7,1000.1,1
09/14/2016 06:00:00 AM,19.6,88,0.6,0,317,44,3.6,4.4,1000.5,-2
09/14/2016 06:00:00 AM,18.78,84,0,0,69.8,59,1.9,2.5,999.7,0
09/14/2016 07:00:00 AM,20.4,80,0,0,826.3,59,2.8,5.5,1000.1,15
09/14/2016 07:00:00 AM,20.2,77,0,0,317,61,4,4.5,1001.1,1
09/14/2016 07:00:00 AM,19.56,71,0,0,69.8,69,3.5,4.9,1000.3,0
09/15/2016 08:00:00 AM,19.5,84,0,0,826.3,148,1.3,3.4,1002.2,207
09/15/2016 08:00:00 AM,20.8,76,0,0,317,117,1.5,2.4,1002.8,284
09/15/2016 08:00:00 AM,19.89,73,0,0,69.8,121,4,4.6,1002,0
09/14/2016 08:00:00 AM,20.4,75,0,0,826.3,64,3.9,5.9,1000.7,61
09/14/2016 08:00:00 AM,20.5,69,0,0,317,66,4.2,5.3,1001.4,59
09/14/2016 08:00:00 AM,19.67,68,0,0,69.8,62,4.6,5.1,1000.3,0
09/14/2016 09:00:00 AM,20.7,74,0,0,826.3,69,4,6.6,1001.2,210
09/14/2016 09:00:00 AM,20.7,76,0,0,317,75,3.3,4.7,1002,122
09/14/2016 09:00:00 AM,19.89,65,0,0,69.8,59,2.9,3.5,1001.4,0
09/14/2016 10:00:00 AM,20.9,77,0,0,826.3,66,3.7,5.4,1001.7,435
09/14/2016 10:00:00 AM,20.8,69,0,0,317,62,3.2,4,1002.5,287
09/14/2016 10:00:00 AM,20.39,61,0,0,69.8,56,2.3,2.7,1001.7,0
09/14/2016 11:00:00 AM,21,73,0,0,826.3,66,2.8,4.9,1001.9,559
09/14/2016 11:00:00 AM,20.9,63,0,0,317,70,3.5,4.3,1002.7,526
09/14/2016 11:00:00 AM,20.5,57,0,0,69.8,56,3.4,3.9,1002,0
09/14/2016 12:00:00 PM,21.2,61,0,0,826.3,67,4.2,6.8,1002.1,545
09/14/2016 12:00:00 PM,21.2,59,0,0,317,68,4.1,5,1002.9,733
09/14/2016 12:00:00 PM,20.56,56,0,0,69.8,59,3.8,4.2,1002.4,0
09/14/2016 01:00:00 PM,21,66,0,0,826.3,67,4.7,6.1,1001.8,349
09/14/2016 01:00:00 PM,21.1,60,0,0,317,59,3.4,4.2,1002.7,619
09/14/2016 01:00:00 PM,20.67,56,0,0,69.8,55,2.1,2.5,1002,0
09/15/2016 03:00:00 PM,22.2,75,0,0,826.3,79,5.2,7,998.9,606
09/15/2016 03:00:00 PM,22.1,71,0,0,317,104,1.5,2.5,999.9,136
09/15/2016 03:00:00 PM,22.06,64,0,0,69.8,131,2.1,2.5,999.3,0
09/14/2016 02:00:00 PM,21.1,65,0,0,826.3,65,3.2,5.8,1001.6,306
09/14/2016 02:00:00 PM,21.3,66,0,0,317,52,3.2,3.9,1002.2,347
09/14/2016 02:00:00 PM,20.89,56,0,0,69.8,2,0.8,1.3,1001.7,0
09/14/2016 03:00:00 PM,21.3,64,0,0,826.3,52,2.7,5.6,1001,361
09/14/2016 03:00:00 PM,21.2,67,0,0,317,58,3.4,4.6,1001.7,268
09/14/2016 03:00:00 PM,20.56,60,0,0,69.8,46,3,3.6,1001,0
09/14/2016 04:00:00 PM,21.4,68,0,0,826.3,60,3.2,6.9,1000.7,424
09/14/2016 04:00:00 PM,21.1,67,0,0,317,60,3.6,4.3,1001.5,249
09/14/2016 04:00:00 PM,20.5,61,0,0,69.8,60,3,3.6,1000.7,0
09/14/2016 05:00:00 PM,21.4,64,0,0,826.3,69,5.4,6.8,1000.7,165
09/14/2016 05:00:00 PM,21.4,66,0,0,317,64,3.2,4.1,1001.5,128
09/14/2016 05:00:00 PM,20.89,60,0,0,69.8,35,1.7,2.4,1000.7,0
09/14/2016 06:00:00 PM,21.5,71,0,0,826.3,67,4.6,6.9,1000.7,178
09/14/2016 06:00:00 PM,21.3,66,0,0,317,56,4.3,5.1,1001.4,27
09/14/2016 06:00:00 PM,20.56,60,0,0,69.8,46,3.4,4.1,1000.7,0
09/14/2016 07:00:00 PM,21.4,70,0,0,826.3,66,5.3,6.9,1000.4,3
09/14/2016 07:00:00 PM,21.3,69,0,0,317,70,3.7,4.6,1001.2,0
09/14/2016 07:00:00 PM,20.5,64,0,0,69.8,61,3,3.4,1000.7,0
09/14/2016 08:00:00 PM,21.6,72,0,0,826.3,69,4.9,6.3,1000.7,1
09/14/2016 08:00:00 PM,21.5,70,0,0,317,76,3.3,4.2,1001.5,-3
09/14/2016 08:00:00 PM,20.56,64,0,0,69.8,43,3.4,4.2,1000.7,0
09/14/2016 09:00:00 PM,21.6,74,0,0,826.3,73,6.2,7.5,1000.9,1
09/14/2016 09:00:00 PM,21.4,71,0,0,317,80,2.9,5.2,1001.7,-3
09/14/2016 09:00:00 PM,20.67,65,0,0,69.8,70,2.9,3.6,1001,0
09/15/2016 05:00:00 AM,19.7,84,0,0,826.3,163,1.4,3.5,1001.4,1
09/15/2016 05:00:00 AM,20.1,79,0,0,317,118,0.8,2.5,1001.8,-2
09/15/2016 05:00:00 AM,19.67,76,0,0,69.8,139,2.4,2.6,1001,0
09/15/2016 11:00:00 AM,21.5,70,0,0,826.3,130,0.9,2,1001.9,537
09/15/2016 11:00:00 AM,21.1,69,0,0,317,112,1.4,3.3,1002.5,415
09/15/2016 11:00:00 AM,20.06,68,0,0,69.8,147,3.7,4.2,1001.7,0
09/16/2016 01:00:00 AM,21.2,69,0,0,826.3,163,3.3,6.9,996.6,1
09/14/2016 10:00:00 PM,21.5,76,0,0,826.3,78,5.3,6.3,1001.2,0
09/14/2016 10:00:00 PM,21.4,74,0,0,317,87,1.8,3.4,1002,-2
09/14/2016 10:00:00 PM,20.78,67,0,0,69.8,75,2.5,2.9,1001.4,0
09/14/2016 11:00:00 PM,21.3,78,0,0,826.3,89,2.5,3.8,1001.6,1
09/14/2016 11:00:00 PM,21.4,74,0,0,317,100,1.5,2.6,1002,-2
09/14/2016 11:00:00 PM,20.78,70,0,0,69.8,78,1.6,2,1001.4,0
09/15/2016 12:00:00 AM,21.4,76,0,0,826.3,88,2.9,4.9,1001.5,1
09/15/2016 12:00:00 AM,21.4,74,0,0,317,105,1.6,2.8,1002.1,-2
09/15/2016 12:00:00 AM,20.78,70,0,0,69.8,111,1.1,1.3,1001.4,0
09/15/2016 01:00:00 AM,21.4,73,0,0,826.3,101,2.5,4.2,1001.5,1
09/15/2016 01:00:00 AM,21.5,72,0,0,317,109,2.2,4.6,1002.1,-3
09/15/2016 01:00:00 AM,20.78,69,0,0,69.8,156,0.8,1.1,1001.4,0
09/15/2016 02:00:00 AM,20.9,74,0,0,826.3,133,0.9,2,1001.6,1
09/15/2016 02:00:00 AM,21,69,0,0,317,109,1,3.1,1002,-2
09/15/2016 02:00:00 AM,20.56,67,0,0,69.8,149,2.9,3.7,1001.4,0
09/15/2016 03:00:00 AM,20.5,72,0,0,826.3,139,1.1,2.3,1001.2,1
09/15/2016 03:00:00 AM,20.7,74,0,0,317,115,0.9,2.7,1001.7,-2
09/15/2016 03:00:00 AM,20.28,70,0,0,69.8,109,2.3,3.9,1001,0
09/15/2016 04:00:00 AM,19.8,81,0,0,826.3,147,0.6,1.3,1001.1,1
09/15/2016 04:00:00 AM,20.4,74,0,0,317,124,1,2.3,1001.7,-2
09/15/2016 04:00:00 AM,20,71,0,0,69.8,119,1.7,2.3,1001,0
09/15/2016 06:00:00 AM,19.7,83,0,0,826.3,149,0.8,2.2,1001.6,1
09/15/2016 06:00:00 AM,19.9,79,0,0,317,115,0.9,2.5,1002.1,-2
09/15/2016 06:00:00 AM,19.28,76,0,0,69.8,134,1.3,1.7,1001.4,0
09/15/2016 07:00:00 AM,19.7,84,0,0,826.3,148,1.3,2.7,1002,32
09/15/2016 07:00:00 AM,20.1,76,0,0,317,94,0.7,2,1002.4,29
09/15/2016 07:00:00 AM,19.67,73,0,0,69.8,151,3.9,5.2,1001.7,0
09/15/2016 09:00:00 AM,19.7,80,0,0,826.3,152,1.3,3.3,1002.4,223
09/15/2016 09:00:00 AM,20.2,77,0,0,317,100,2.1,4.9,1002.8,322
09/15/2016 09:00:00 AM,19.5,74,0,0,69.8,123,4.8,5.7,1002,0
09/15/2016 10:00:00 AM,20.7,73,0,0,826.3,153,1.4,4.1,1002.3,418
09/15/2016 10:00:00 AM,20.7,71,0,0,317,112,2.2,4.5,1002.7,472
09/15/2016 10:00:00 AM,20,71,0,0,69.8,140,3.7,4.7,1002,0
09/15/2016 12:00:00 PM,21.4,73,0,0,826.3,106,1.6,4,1001.3,714
09/15/2016 12:00:00 PM,21.6,70,0,0,317,110,1.9,2.9,1002.1,722
09/15/2016 12:00:00 PM,20.56,68,0,0,69.8,287,0.4,1.1,1001.4,0
09/15/2016 01:00:00 PM,22,68,0,0,826.3,96,3.6,5.4,1000.7,728
09/15/2016 01:00:00 PM,21.5,73,0,0,317,101,1.6,2.5,1001.4,707
09/15/2016 01:00:00 PM,21.67,65,0,0,69.8,70,0.9,1.3,1000.7,0
09/15/2016 02:00:00 PM,22.6,70,0,0,826.3,85,3.8,5.5,999.9,691
09/15/2016 02:00:00 PM,22,70,0,0,317,101,1.4,2.3,1000.7,653
09/15/2016 02:00:00 PM,22.06,65,0,0,69.8,76,1.3,1.6,1000,0
09/15/2016 04:00:00 PM,22.2,74,0,0,826.3,79,5.7,7.2,998.7,472
09/15/2016 04:00:00 PM,22.1,70,0,0,317,107,1.7,2.7,999.4,411
09/15/2016 04:00:00 PM,22.17,61,0,0,69.8,128,1.4,1.7,998.6,0
09/15/2016 05:00:00 PM,22.5,73,0,0,826.3,83,4.9,6.8,998.1,309
09/15/2016 05:00:00 PM,22.3,72,0,0,317,107,1.7,3.7,999,248
09/15/2016 05:00:00 PM,22.06,63,0,0,69.8,88,1.8,2.1,998,0
09/15/2016 06:00:00 PM,22.4,75,0,0,826.3,90,3.4,6.4,997.6,135
09/15/2016 06:00:00 PM,22.2,75,0,0,317,106,2.1,3.4,998.5,15
09/15/2016 06:00:00 PM,21.89,67,0,0,69.8,95,0.7,0.9,997.6,0
09/15/2016 07:00:00 PM,22.1,81,0,0,826.3,91,2.8,5.7,997.5,3
09/15/2016 07:00:00 PM,22.3,74,0,0,317,109,1.7,3.3,998.2,0
09/15/2016 07:00:00 PM,21.39,71,0,0,69.8,57,0.6,0.7,997.3,0
09/15/2016 08:00:00 PM,22.3,82,0,0,826.3,112,1.3,2.1,997.6,0
09/15/2016 08:00:00 PM,22.3,78,0,0,317,102,1.5,4.2,998.1,-3
09/15/2016 08:00:00 PM,21.56,74,0,0,69.8,98,1.1,2.3,997.3,0
09/15/2016 09:00:00 PM,22,81,0,0,826.3,159,1.5,3.7,997.6,0
09/15/2016 09:00:00 PM,22.6,71,0,0,317,0,0.6,2,998.1,-3
09/15/2016 09:00:00 PM,21.67,75,0,0,69.8,137,1.8,2.3,997.3,0
09/15/2016 10:00:00 PM,21.9,79,0,0,826.3,158,1.3,3.7,997.8,1
09/15/2016 10:00:00 PM,22.2,76,0,0,317,124,1.1,2.3,998.1,-3
09/15/2016 10:00:00 PM,21.5,74,0,0,69.8,136,2.7,3.5,997.3,0
09/15/2016 11:00:00 PM,22,73,0,0,826.3,164,3,5.2,997.2,0
09/15/2016 11:00:00 PM,22.1,71,0,0,317,118,1.6,2.8,997.6,-3
09/15/2016 11:00:00 PM,21.17,73,0,0,69.8,128,4.2,4.9,997,0
09/16/2016 12:00:00 AM,21.7,71,0,0,826.3,164,2.5,5.4,997,1
09/16/2016 12:00:00 AM,21.7,68,0,0,317,110,1.2,2.8,997.5,-3
09/16/2016 12:00:00 AM,21.17,71,0,0,69.8,134,4.7,5.2,996.6,0
09/16/2016 01:00:00 AM,21.4,69,0,0,317,120,1.3,3.4,997.1,-3
09/16/2016 01:00:00 AM,20.89,67,0,0,69.8,141,3.7,4.9,996.3,0
09/16/2016 02:00:00 AM,20.8,69,0,0,826.3,164,3.6,6.4,996.4,1
09/16/2016 02:00:00 AM,21.2,67,0,0,317,112,2,4.2,996.6,-3
09/16/2016 02:00:00 AM,20.39,66,0,0,69.8,133,7.9,9.2,995.9,0
09/16/2016 01:00:00 PM,27.3,66,0,0,826.3,207,5.7,10.3,992,176
09/16/2016 01:00:00 PM,27.7,61,0,0,317,0,0.7,2.6,992.2,156
09/16/2016 01:00:00 PM,26.78,58,0,0,69.8,201,4.6,5.8,991.5,0
09/16/2016 03:00:00 PM,27.3,67,0,0,826.4,211,5.5,9.8,990.3,575
09/16/2016 03:00:00 PM,28.1,61,0,0,317,42,0.9,2.5,990.4,120
09/16/2016 03:00:00 PM,27.5,57,0,0,69.8,169,3.7,4.9,989.8,0
09/16/2016 04:00:00 PM,27.8,67,0,0,826.4,239,6.3,10.7,989.9,432
09/16/2016 04:00:00 PM,28.2,62,0,0,317,314,1.7,6.3,990.2,168
09/16/2016 04:00:00 PM,27.39,60,0,0,69.8,235,2.7,4.2,989.5,0
09/17/2016 04:00:00 PM,26.9,48,0,0,828.7,268,4.2,6.7,989.7,210
09/17/2016 04:00:00 PM,27.9,43,0,0,319.2,312,1.5,3.9,989.8,427
09/17/2016 04:00:00 PM,26.56,41,0,0,69.8,264,3,4.2,989.2,0
09/17/2016 05:00:00 PM,27.6,44,0,0,828.7,261,5,8.9,989.8,332
09/17/2016 05:00:00 PM,27.5,40,0,0,319.2,328,1.2,2.4,990.1,67
09/17/2016 05:00:00 PM,26.89,37,0,0,69.8,271,3.3,3.7,989.2,0
09/16/2016 03:00:00 AM,20.2,68,0,0,826.3,172,3.1,4.5,995.7,1
09/16/2016 03:00:00 AM,20.7,71,0,0,317,112,2.1,4.9,996.1,-3
09/16/2016 03:00:00 AM,19.78,70,0,0,69.8,135,6.1,6.3,995.3,0
09/16/2016 04:00:00 AM,19.9,69,0,0,826.3,185,3,4.6,995.4,1
09/16/2016 04:00:00 AM,20.6,65,0,0,317,101,1.4,3.5,995.6,-2
09/16/2016 04:00:00 AM,19.89,66,0,0,69.8,117,5.3,6,994.6,0
09/16/2016 05:00:00 AM,19.5,71,0,0,826.3,171,3,5.1,995.1,1
09/16/2016 05:00:00 AM,20.3,68,0,0,317,116,1.9,3.8,995.4,-2
09/16/2016 05:00:00 AM,19.67,66,0,0,69.8,144,2.9,3.9,994.6,0
09/16/2016 06:00:00 AM,19.3,72,0,0,826.3,195,3.2,5.1,995.2,1
09/16/2016 06:00:00 AM,20.4,68,0,0,317,106,2.3,4.4,995.4,-2
09/16/2016 06:00:00 AM,19.5,69,0,0,69.8,147,2.8,3.3,994.6,0
09/16/2016 05:00:00 PM,27.7,65,0,0,826.4,233,3.5,7.5,990.6,342
09/16/2016 05:00:00 PM,28.1,59,0,0,317,346,1.7,3.7,990.8,104
09/16/2016 05:00:00 PM,27.39,59,0,0,69.8,202,2.1,2.5,990.2,0
09/17/2016 03:00:00 PM,26.8,51,0,0,828.7,272,5.6,9.2,990,639
09/17/2016 03:00:00 PM,27.6,46,0,0,319.2,258,1,2.9,990.1,95
09/17/2016 03:00:00 PM,26.39,42,0,0,69.8,306,2.5,3.8,989.5,0
09/16/2016 07:00:00 AM,19.5,73,0,0,826.3,181,3.3,6.8,995.2,35
09/16/2016 07:00:00 AM,21,67,0,0,317,118,1.9,3.2,995.5,33
09/16/2016 07:00:00 AM,19.67,68,0,0,69.8,169,2.1,2.5,994.6,0
09/16/2016 08:00:00 AM,19.9,74,0,0,826.3,192,3.4,5.6,995.3,61
09/16/2016 08:00:00 AM,21.5,68,0,0,317,103,1.6,4,995.5,79
09/16/2016 08:00:00 AM,20.78,64,0,0,69.8,195,4.7,5,994.9,0
09/16/2016 09:00:00 AM,20.9,74,0,0,826.3,178,2.9,5,994.8,104
09/16/2016 09:00:00 AM,21.7,69,0,0,317,116,1.3,2.4,995,120
09/16/2016 09:00:00 AM,20,73,0,1.09,69.8,161,1.8,2.6,994.2,0
09/16/2016 10:00:00 AM,22.8,73,0,0,826.3,201,4.3,7.7,994.5,546
09/16/2016 10:00:00 AM,23.9,66,0,0,317,118,1.3,2.8,994.9,474
09/16/2016 10:00:00 AM,22.67,65,0,0,69.8,175,2.8,3.1,994.2,0
09/16/2016 07:00:00 PM,26.3,71,0,0,826.4,208,2.9,6.9,990.5,1
09/16/2016 07:00:00 PM,27.5,61,0,0,317,251,1.9,4.2,990.7,-3
09/16/2016 07:00:00 PM,26.56,56,0,0,69.8,206,4.3,4.9,989.8,0
09/16/2016 11:00:00 AM,24.9,69,0,0,826.3,213,4.1,8.3,993.9,573
